Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
1053651,U50h3ZFmGt,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3",EG-EQS02,4,(2(x^5)(y^4))/y^2,23/03/2006 09:08,23/03/2006 09:08,23/03/2006 09:08,23/03/2006 09:08,4,4,,1,0,0,1,,
1053712,wu58ARZBA2,"Unit CTA1_01, Section CTA1_01-4",L1FB12C,1,R3C2,04/05/2006 21:14,04/05/2006 21:14,04/05/2006 21:16,04/05/2006 21:16,103,,103,0,3,5,1,"Using simple numbers~~Using small numbers~~Write expression, positive slope",19~~9~~3
1053831,wu58ARZBA2,"Unit CTA1_02, Section CTA1_02-2",BH1T21A,1,R2C1,23/05/2006 09:11,23/05/2006 09:11,23/05/2006 09:11,23/05/2006 09:11,9,9,,1,0,0,1,Identifying units,23
1053972,yA79w15tnU,"Unit ES_02, Section ES_02-7",EG41,5,y = -5*-4,28/03/2006 09:00,28/03/2006 09:00,28/03/2006 09:00,28/03/2006 09:00,6,6,,1,0,0,1,,
1054029,yA79w15tnU,"Unit CTA1_13, Section CTA1_13-1",PROP04,1,R3C1,30/03/2006 08:38,30/03/2006 08:41,30/03/2006 08:41,30/03/2006 08:41,210,210,,1,0,0,1,Define Variable,1
1054059,yA79w15tnU,"Unit CTA1_01, Section CTA1_01-2",RXMX1C,1,R3C1,30/03/2006 09:16,30/03/2006 09:16,30/03/2006 09:21,30/03/2006 09:21,298,,298,0,2,0,1,Define Variable,4
1054284,YgQ57c2glM,"Unit CTA1_08, Section CTA1_08-3",REAL37,1,R2C1,11/04/2006 08:30,11/04/2006 08:31,11/04/2006 08:31,11/04/2006 08:31,8,8,,1,0,0,1,Identifying units,17
1054368,YgQ57c2glM,"Unit ES_04, Section ES_04-4",EG54,3,X+2-2 = 2/9-2,11/04/2006 09:10,11/04/2006 09:10,11/04/2006 09:10,11/04/2006 09:11,51,51,,1,1,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",6
1054416,YgQ57c2glM,"Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-2",EG-EPS09,2,(5y^4)(4y^2),01/05/2006 08:39,01/05/2006 08:39,01/05/2006 08:39,01/05/2006 08:39,16,16,,1,0,0,1,,
1054749,YgQ57c2glM,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3",EG-EQS03,4,row3-D-y,04/05/2006 08:59,04/05/2006 08:59,04/05/2006 08:59,04/05/2006 08:59,2,2,,1,0,0,1,,
1055187,5ZR29q8c56,"Unit CTA1_06, Section CTA1_06-5",FBSMR3,1,R4C1,21/03/2006 10:05,21/03/2006 10:05,21/03/2006 10:06,21/03/2006 10:06,68,,68,0,1,3,1,Entering a given,68
1055382,5ZR29q8c56,"Unit ES_03, Section ES_03-6",EG52A,1,-27.6y-46.7 = -46.9,28/03/2006 10:33,28/03/2006 10:33,28/03/2006 10:33,28/03/2006 10:33,16,16,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]",20~~11
1055734,5ZR29q8c56,"Unit CTA1_08, Section CTA1_08-3",FEB08,1,R1C1,26/04/2006 10:20,26/04/2006 10:20,26/04/2006 10:20,26/04/2006 10:20,12,12,,1,0,0,1,,
1056018,5ZR29q8c56,"Unit ES_04, Section ES_04-12",EG58A,5,FinalAnswer,03/05/2006 10:34,03/05/2006 10:35,03/05/2006 10:35,03/05/2006 10:36,69,69,,1,0,0,2,distribute-sp~~combine-like-terms-sp,21~~22
1056264,5ZR29q8c56,"Unit CTA1_10, Section CTA1_10-6",DISTFB10_SP,1,R2C2,16/05/2006 10:41,16/05/2006 10:41,16/05/2006 10:41,16/05/2006 10:41,5,5,,1,0,0,1,Identifying units,83
1056370,5ZR29q8c56,"Unit ES_05, Section ES_05-5",EG60,4,1 = -4y,23/05/2006 10:34,23/05/2006 10:34,23/05/2006 10:34,23/05/2006 10:34,15,15,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",118~~53
1056805,68gXsA3M68,"Unit CTA1_06, Section CTA1_06-4",L6FB19,1,R1C2,07/03/2006 10:24,07/03/2006 10:24,07/03/2006 10:24,07/03/2006 10:24,30,30,,1,0,0,1,,
1057145,68gXsA3M68,"Unit ES_03, Section ES_03-6",EG52,2,constant terms1R1,14/03/2006 10:19,14/03/2006 10:19,14/03/2006 10:19,14/03/2006 10:20,8,8,,1,0,0,2,,
1057529,68gXsA3M68,"Unit CTA1_08, Section CTA1_08-3",JAN12,1,R3C2,08/05/2006 20:54,08/05/2006 20:54,08/05/2006 20:54,08/05/2006 20:54,48,,48,0,0,5,1,"Using small numbers~~Write expression, negative slope~~Using difficult numbers",59~~10~~34
1057728,68gXsA3M68,"Unit ES_04, Section ES_04-6",EG55A,6,1114.84 = -73.2y,18/05/2006 10:32,18/05/2006 10:32,18/05/2006 10:32,18/05/2006 10:32,10,10,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",119~~49
1057803,6c2Im3PZdL,"Unit CTA1_04, Section CTA1_04-4",BH1T47,1,R4C1,11/04/2006 10:11,11/04/2006 10:11,11/04/2006 10:19,11/04/2006 10:19,443,,443,0,2,0,1,Entering a given,14
1057965,6c2Im3PZdL,"Unit ES_02, Section ES_02-6",EG40,6,0 = 7x,22/05/2006 10:11,22/05/2006 10:12,22/05/2006 10:12,22/05/2006 10:12,11,11,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",12~~17
1058120,7o7172ufx2,"Unit ES_03, Section ES_03-7",LIT17,1,-y/-1 = q/-1,21/02/2006 10:29,21/02/2006 10:29,21/02/2006 10:29,21/02/2006 10:29,7,7,,1,0,0,1,,
1058336,7o7172ufx2,"Unit CTA1_08, Section CTA1_08-3",JAN12,1,R3C2,07/03/2006 10:40,07/03/2006 10:40,,07/03/2006 10:40,14,,14,0,1,0,0,"Using small numbers~~Write expression, negative slope~~Using difficult numbers",13~~3~~8
1058502,7o7172ufx2,"Unit ES_04, Section ES_04-10",EG57A,1,(-42x+9)/-7*-7 = 25*-7,28/03/2006 10:36,28/03/2006 10:36,28/03/2006 10:36,28/03/2006 10:36,23,23,,1,0,0,2,[SkillRule: Calculate Eliminate Parens; [Typein Skill: Eliminate Parens]],2
1058722,7o7172ufx2,"Unit CTA1_10, Section CTA1_10-6",DISTFB11_SP,1,R3C1,18/05/2006 10:42,18/05/2006 10:42,18/05/2006 10:42,18/05/2006 10:42,4,4,,1,0,0,1,Define Variable,32
1058810,7o7172ufx2,"Unit ES_05, Section ES_05-6",EG60,1,2x-8-2x = -3+8x-2x,23/05/2006 10:00,23/05/2006 10:00,23/05/2006 10:00,23/05/2006 10:01,74,74,,1,1,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",43
1059122,8cSO1GK90W,"Unit CTA1_06, Section CTA1_06-4",BH1T51,1,-200M = -2600,28/02/2006 10:56,28/02/2006 10:56,28/02/2006 10:56,28/02/2006 10:56,15,15,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",17~~5
1059491,8cSO1GK90W,"Unit ES_03, Section ES_03-7",LIT15,1,t/n*n = 10n,11/04/2006 10:07,11/04/2006 10:07,11/04/2006 10:07,11/04/2006 10:07,19,,19,0,1,2,1,,
1059755,8cSO1GK90W,"Unit CTA1_08, Section CTA1_08-3",L5FB02,1,R2C2,25/04/2006 10:11,25/04/2006 10:11,25/04/2006 10:11,25/04/2006 10:11,4,4,,1,0,0,1,Identifying units,47
1060003,8cSO1GK90W,"Unit ES_04, Section ES_04-11",EG58A,2,4 = 1598y+2162+47y,02/05/2006 10:34,02/05/2006 10:34,02/05/2006 10:34,02/05/2006 10:34,5,5,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],71
1060247,8cSO1GK90W,"Unit CTA1_10, Section CTA1_10-3",DISTFB04_SP,1,1.25C = 160,09/05/2006 10:44,09/05/2006 10:44,09/05/2006 10:44,09/05/2006 10:44,7,7,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",68~~136
1060687,8cSO1GK90W,"Unit ES_05, Section ES_05-11",LIT43,1,a*x+b*y = c,23/05/2006 10:45,23/05/2006 10:46,23/05/2006 10:46,23/05/2006 10:46,9,9,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",174
1060907,Axp5cwW7T8,"Unit CTA1_08, Section CTA1_08-3",REAL37,1,R2C1,21/02/2006 10:36,21/02/2006 10:37,21/02/2006 10:37,21/02/2006 10:37,15,15,,1,0,0,1,Identifying units,24
1061134,Axp5cwW7T8,"Unit ES_04, Section ES_04-12",EG58A,2,constant terms2R1,07/03/2006 10:05,07/03/2006 10:06,07/03/2006 10:06,07/03/2006 10:06,4,4,,1,0,0,1,,
1061553,Axp5cwW7T8,"Unit CTA1_10, Section CTA1_10-6",DISTFB13_SP,1,R5C2,21/03/2006 10:47,21/03/2006 10:47,21/03/2006 10:47,21/03/2006 10:47,7,7,,1,0,0,1,Entering a given,82
1061987,Axp5cwW7T8,"Unit ES_05, Section ES_05-8",EG61,2,8.73y/8.73 = -8.62/8.73,25/04/2006 10:06,25/04/2006 10:06,25/04/2006 10:06,25/04/2006 10:06,16,16,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],50
1062392,Axp5cwW7T8,"Unit CTA1_14, Section CTA1_14-3",2PTFB12,1,R5C1,09/05/2006 10:38,09/05/2006 10:38,,09/05/2006 10:48,143,,143,0,10,8,0,"Using simple numbers~~Using small numbers~~Find X, positive slope",79~~81~~51
1062454,D08sSQFrq3,"Unit ES_04, Section ES_04-16",LIT58A,1,z*c+z*q = s+g-7,21/02/2006 10:01,21/02/2006 10:02,21/02/2006 10:02,21/02/2006 10:02,19,19,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",7
1062688,D08sSQFrq3,"Unit CTA1_10, Section CTA1_10-4",DIST02_SP,2,R5C1,28/02/2006 10:01,28/02/2006 10:01,28/02/2006 10:01,28/02/2006 10:01,6,6,,1,0,0,1,Entering a given,49
1062899,D08sSQFrq3,"Unit ES_07, Section ES_07-2",LIT49A,1,q*(3-x) = x,21/03/2006 10:24,21/03/2006 10:24,21/03/2006 10:24,21/03/2006 10:24,13,13,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",57
1063143,D08sSQFrq3,"Unit ES_05, Section ES_05-10",EG62,3,-14.14y/-14.14 = -37.29/-14.14,25/04/2006 10:11,25/04/2006 10:11,25/04/2006 10:11,25/04/2006 10:11,13,13,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],42
1063372,D08sSQFrq3,"Unit CTA1_14, Section CTA1_14-2",1PTB03,1,R3C2,16/05/2006 10:22,16/05/2006 10:24,16/05/2006 10:24,16/05/2006 10:24,147,,147,0,1,5,1,"Using small numbers~~Using difficult numbers~~Write expression, initial and point",54~~38~~6
1063604,J76B3lyQG9,"Unit ES_04, Section ES_04-16",LIT55,1,(y-3) = m*(x-7),21/02/2006 10:02,21/02/2006 10:02,21/02/2006 10:02,21/02/2006 10:02,12,12,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Eliminate Parens; {[var expr]/[const expr] = [const expr], multiply; [var expr]*[const expr] = [const expr], divide}]",14~~6
1063769,J76B3lyQG9,"Unit CTA1_10, Section CTA1_10-5",DIST04_SP,1,R4C2,21/03/2006 10:11,21/03/2006 10:11,21/03/2006 10:11,21/03/2006 10:11,15,15,,1,0,0,1,Entering a given,57
1063955,J76B3lyQG9,"Unit ES_05, Section ES_05-8",EG61,4,-1.54 = 12.67X+2.28,25/04/2006 10:34,25/04/2006 10:35,25/04/2006 10:35,25/04/2006 10:35,28,28,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",44
1064181,J76B3lyQG9,"Unit CTA1_14, Section CTA1_14-3",2PTS02,1,R7C2,16/05/2006 10:51,16/05/2006 10:52,16/05/2006 10:52,16/05/2006 10:52,35,35,,1,0,0,1,Entering a given,118
1064265,l0KpN7IKom,"Unit CTA1_04, Section CTA1_04-2",BH1T31,2,R5C1,07/03/2006 10:02,07/03/2006 10:02,07/03/2006 10:02,07/03/2006 10:02,45,45,,1,0,0,1,"Entering a given~~Convert unit, standard",20~~1
1064894,LmiEiGqx5x,"Unit CTA1_06, Section CTA1_06-5",FBSMR1,1,R1C2,19/04/2006 10:11,19/04/2006 10:11,19/04/2006 10:11,19/04/2006 10:11,7,7,,1,0,0,1,,
1065198,LmiEiGqx5x,"Unit ES_03, Section ES_03-6",EG52,1,-15.1 = 1.4y,09/05/2006 10:41,09/05/2006 10:41,09/05/2006 10:41,09/05/2006 10:41,8,8,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",45~~85
1065496,LmiEiGqx5x,"Unit CTA1_08, Section CTA1_08-3",DEC04,1,R1C1,22/05/2006 10:19,22/05/2006 10:19,22/05/2006 10:19,22/05/2006 10:19,20,20,,1,0,0,1,,
1065680,LmiEiGqx5x,"Unit ES_04, Section ES_04-3",EG54,5,6(x-5) = 6,23/05/2006 10:52,23/05/2006 10:52,23/05/2006 10:52,23/05/2006 10:52,8,8,,1,0,0,1,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]",6
1065964,NX8N2fJ630,"Unit CTA1_06, Section CTA1_06-4",L6FB18,2,R3C2,09/03/2006 20:17,09/03/2006 20:19,09/03/2006 20:20,09/03/2006 20:20,179,,179,0,1,0,1,"Using small numbers~~Write expression, positive slope~~Using difficult numbers",25~~12~~22
1066340,NX8N2fJ630,"Unit ES_03, Section ES_03-6",EG51,1,constant terms1R1,22/03/2006 10:01,22/03/2006 10:01,22/03/2006 10:01,22/03/2006 10:01,4,4,,1,0,0,1,,
1066510,NX8N2fJ630,"Unit CTA1_08, Section CTA1_08-2",L3_DEMO,1,Formula 1 Coeff 0,11/04/2006 10:41,11/04/2006 10:41,11/04/2006 10:41,11/04/2006 10:41,13,13,,1,0,0,1,Setting the y-intercept,9
1066731,OPY2Zd6SNl,"Unit CTA1_06, Section CTA1_06-2",FEB05,1,yScale,09/05/2006 09:56,09/05/2006 09:56,09/05/2006 09:56,09/05/2006 09:56,23,23,,1,0,0,2,Changing axis intervals,8
1066892,SH1cSNDIA8,"Unit CTA1_08, Section CTA1_08-3",FEB08,1,R3C2,21/02/2006 10:19,21/02/2006 10:19,21/02/2006 10:19,21/02/2006 10:19,34,,34,0,1,0,1,"Using simple numbers~~Write expression, positive slope~~Using large numbers",4~~6~~1
1067036,SH1cSNDIA8,"Unit ES_04, Section ES_04-7",EG56A,2,3266.41x+24096927.1879 = 6194.55,28/02/2006 10:07,28/02/2006 10:07,28/02/2006 10:07,28/02/2006 10:07,28,28,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",26
1067302,SH1cSNDIA8,"Unit CTA1_10, Section CTA1_10-5",DISTFB08_SP,1,R6C2,21/03/2006 09:58,21/03/2006 09:59,21/03/2006 09:59,21/03/2006 09:59,40,40,,1,0,0,1,Entering a given,54
1067482,SH1cSNDIA8,"Unit ES_05, Section ES_05-8",EG61,1,10.03y = 2.13,02/05/2006 10:07,02/05/2006 10:07,02/05/2006 10:07,02/05/2006 10:07,12,12,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",36~~77
1067729,SH1cSNDIA8,"Unit CTA1_14, Section CTA1_14-3",2PTS02,1,R3C2,23/05/2006 10:42,23/05/2006 10:42,23/05/2006 10:42,23/05/2006 10:42,31,,31,0,1,0,1,"Using simple numbers~~Using large numbers~~Write expression, two points",80~~54~~2
1067850,T4367PFG7C,"Unit CTA1_06, Section CTA1_06-5",FBSMR1,1,R5C2,07/03/2006 10:48,07/03/2006 10:48,07/03/2006 10:48,07/03/2006 10:48,12,12,,1,0,0,1,Entering a given,26
1068156,T4367PFG7C,"Unit ES_03, Section ES_03-8",LIT16A,1,row1-D-z,11/04/2006 10:23,11/04/2006 10:23,11/04/2006 10:23,11/04/2006 10:23,3,3,,1,0,0,1,,
1068354,T4367PFG7C,"Unit CTA1_08, Section CTA1_08-3",PERCENT12,1,R1C1,09/05/2006 10:38,09/05/2006 10:40,09/05/2006 10:40,09/05/2006 10:40,124,124,,1,0,0,1,,
1068489,T4367PFG7C,"Unit ES_04, Section ES_04-6",EG55,1,9.6(x+5.6) = -9.5,16/05/2006 10:45,16/05/2006 10:45,16/05/2006 10:45,16/05/2006 10:45,10,10,,1,0,0,1,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]",12
1068705,U9iFacSl34,"Unit CTA1_06, Section CTA1_06-5",FBSMR3,1,YLabel,14/03/2006 10:48,14/03/2006 10:48,14/03/2006 10:48,14/03/2006 10:48,18,18,,1,0,0,1,Labelling the axes,22
1068934,U9iFacSl34,"Unit ES_03, Section ES_03-6",EG51A,2,x1R1,02/05/2006 10:00,02/05/2006 10:00,02/05/2006 10:00,02/05/2006 10:00,12,12,,1,0,0,1,,
1069161,U9iFacSl34,"Unit CTA1_08, Section CTA1_08-2",BH1T04,1,Intercept Field 1,09/05/2006 10:48,09/05/2006 10:48,09/05/2006 10:48,09/05/2006 10:48,9,9,,1,0,0,1,Entering the y-intercept,10
1069358,U9iFacSl34,"Unit ES_04, Section ES_04-7",EG56A,2,-14.34245578 = y-1647.26,18/05/2006 10:51,18/05/2006 10:51,18/05/2006 10:51,18/05/2006 10:51,16,16,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: Isolate negative; x+a=b, negative]",49~~4
1069449,U9iFacSl34,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R2C2,23/05/2006 10:39,23/05/2006 10:39,23/05/2006 10:39,23/05/2006 10:39,10,10,,1,0,0,1,Identifying units,38
1069728,UEArk7W20r,"Unit CTA1_06, Section CTA1_06-3",BH1T43,1,R3C1,06/04/2006 17:24,06/04/2006 17:24,06/04/2006 17:24,06/04/2006 17:24,4,4,,1,0,0,1,Define Variable,11
1070241,UEArk7W20r,"Unit ES_03, Section ES_03-8",LIT11A,1,2-n = t,14/04/2006 14:26,14/04/2006 14:27,14/04/2006 14:27,14/04/2006 14:27,17,17,,1,0,0,1,,
1070466,UEArk7W20r,"Unit CTA1_08, Section CTA1_08-3",JAN12,1,XLabel,14/04/2006 17:06,14/04/2006 17:06,14/04/2006 17:06,14/04/2006 17:06,23,23,,1,0,0,1,Labelling the axes,67
1070711,UEArk7W20r,"Unit ES_04, Section ES_04-10",EG57,4,row1-D-2y+2,24/04/2006 18:54,24/04/2006 18:54,24/04/2006 18:54,24/04/2006 18:54,3,3,,1,0,0,1,,
1071133,UEArk7W20r,"Unit CTA1_10, Section CTA1_10-5",DIST05_SP,2,1/5*(B-200) = 160,09/05/2006 09:48,09/05/2006 09:48,09/05/2006 09:48,09/05/2006 09:48,30,30,,1,0,0,1,,
1071411,UEArk7W20r,"Unit ES_05, Section ES_05-10",EG62,1,-0.790089y+0.1573426 = y,18/05/2006 10:35,18/05/2006 10:35,18/05/2006 10:38,18/05/2006 10:38,208,,208,0,7,3,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",22
1071701,UEArk7W20r,"Unit CTA1_14, Section CTA1_14-3",2PTFB12,1,60 = (4)(10)+b,23/05/2006 10:46,23/05/2006 10:46,23/05/2006 10:47,23/05/2006 10:47,15,,15,0,1,0,1,,
1071719,verm1Wp12u,"Unit CTA1_04, Section CTA1_04-4",BH1T47B,2,R7C1,28/02/2006 10:40,28/02/2006 10:41,14/03/2006 10:18,28/02/2006 10:45,268,,268,0,7,4,0,"Using simple numbers~~Using small numbers~~Find X, negative slope",2~~2~~2
